date,ticker,source,title,text,url,language,published_at
2026-06-03,FIN,KAP,QNB BANK A.Ş. - İhraç Tavanına İlişkin Bildirim,QNB BANK A.Ş. - İhraç Tavanına İlişkin Bildirim. İhraç Tavanına İlişkin Bildirim Orta Vadeli Borçlanma (Medium Term Note) Programına ilişkin güncelleme hk.,https://www.kap.org.tr/tr/Bildirim/1612335,tr,2026-06-03T11:47:14+00:00
2026-06-03,FIN,KAP,QNB BANK A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),QNB BANK A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) MTN programı kapsamında yurtdışında ihraç edilen borçlanma aracının ihracı,https://www.kap.org.tr/tr/Bildirim/1612676,tr,2026-06-03T17:58:05+00:00
2026-06-03,FZLGY,KAP,FUZUL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş. - Şirket Merkezi Değişikliği,FUZUL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş. - Şirket Merkezi Değişikliği. Şirket Merkezi Değişikliği Şirket Merkezi Değişikliği Hak.,https://www.kap.org.tr/tr/Bildirim/1612710,tr,2026-06-03T18:21:17+00:00
2026-06-03,GEDIK,KAP,GEDİK YATIRIM MENKUL DEĞERLER A.Ş. - Özel Durum Açıklaması (Genel),GEDİK YATIRIM MENKUL DEĞERLER A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Yönetim Kurulu Üye Değişikliği Hakkında,https://www.kap.org.tr/tr/Bildirim/1612687,tr,2026-06-03T18:10:14+00:00
2026-06-03,GEDIK,KAP,GEDİK YATIRIM MENKUL DEĞERLER A.Ş. - Şirket Genel Bilgi Formu,GEDİK YATIRIM MENKUL DEĞERLER A.Ş. - Şirket Genel Bilgi Formu. Şirket Genel Bilgi Formu,https://www.kap.org.tr/tr/Bildirim/1612689,tr,2026-06-03T18:10:29+00:00
2026-06-03,GLYHO,KAP,GLOBAL YATIRIM HOLDİNG A.Ş. - Payların Geri Alınmasına İlişkin Bildirim,GLOBAL YATIRIM HOLDİNG A.Ş. - Payların Geri Alınmasına İlişkin Bildirim. Payların Geri Alınmasına İlişkin Bildirim 03.06.2026 Tarihli Pay Geri Alım İşlemleri,https://www.kap.org.tr/tr/Bildirim/1612727,tr,2026-06-03T18:45:15+00:00
2026-06-03,GLYHO,KAP,GLOBAL YATIRIM HOLDİNG A.Ş. - Özel Durum Açıklaması (Genel),"GLOBAL YATIRIM HOLDİNG A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) İspanya, Ferrol Kruvaziyer Limanı Hk",https://www.kap.org.tr/tr/Bildirim/1612734,tr,2026-06-03T18:52:10+00:00
2026-06-03,GOKNR,KAP,GÖKNUR GIDA MADDELERİ ENERJİ İMALAT İTHALAT İHRACAT TİCARET VE SANAYİ A.Ş. - Kayıtlı Sermaye Tavanı İşlemlerine İlişkin Bildirim,GÖKNUR GIDA MADDELERİ ENERJİ İMALAT İTHALAT İHRACAT TİCARET VE SANAYİ A.Ş. - Kayıtlı Sermaye Tavanı İşlemlerine İlişkin Bildirim. Kayıtlı Sermaye Tavanı İşlemlerine İlişkin Bildirim Kayıtlı Sermaye Tavanı Geçerlilik Süresinin Uzatılmasına İlişkin SPK Başvurusu,https://www.kap.org.tr/tr/Bildirim/1612658,tr,2026-06-03T17:30:28+00:00
2026-06-03,GOKNR,KAP,GÖKNUR GIDA MADDELERİ ENERJİ İMALAT İTHALAT İHRACAT TİCARET VE SANAYİ A.Ş. - Payların Geri Alınmasına İlişkin Bildirim,GÖKNUR GIDA MADDELERİ ENERJİ İMALAT İTHALAT İHRACAT TİCARET VE SANAYİ A.Ş. - Payların Geri Alınmasına İlişkin Bildirim. Payların Geri Alınmasına İlişkin Bildirim Payların geri alınmasına ilişkin bildirim.,https://www.kap.org.tr/tr/Bildirim/1612726,tr,2026-06-03T18:41:51+00:00
2026-06-03,GOODY,KAP,GOODYEAR LASTİKLERİ T.A.Ş. - Özel Durum Açıklaması (Genel),GOODYEAR LASTİKLERİ T.A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Toplu İş Sözleşmesi Görüşmeleri Sonucu,https://www.kap.org.tr/tr/Bildirim/1612500,tr,2026-06-03T15:12:39+00:00
2026-06-03,GOODY,KAP,GOODYEAR LASTİKLERİ T.A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim,GOODYEAR LASTİKLERİ T.A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim. Genel Kurul İşlemlerine İlişkin Bildirim Olağan Genel Kurul İlanı,https://www.kap.org.tr/tr/Bildirim/1612753,tr,2026-06-03T20:29:52+00:00
